State,Primary NAICS,NatureTitle,EventTitle,SourceTitle,Hospitalized,Amputation,Inspection,anomaly_flag,anomaly_score,combo_count,combo_rarity_index,review_hints
MASSACHUSETTS,236118,"Traumatic injuries and disorders, unspecified","Fall through surface or existing opening, unspecified",Existing floor opening ,1.0,0.0,,0,-0.019049,1,1.0,rare_combo
TEXAS,713110,Amputations,Compressed or pinched by shifting objects or equipment,Amusement park rail vehicle,1.0,1.0,,0,-0.022054,1,1.0,rare_combo
NEW JERSEY,322121,"Soreness, pain, hurt-nonspecified injury","Caught in or compressed by equipment or objects, unspecified","Machinery, unspecified",0.0,1.0,1146370.0,0,-0.026302,1,1.0,rare_combo
FLORIDA,321113,Amputations,Compressed or pinched by shifting objects or equipment,"Wood, lumber, unspecified",0.0,1.0,1144901.0,0,-0.01912,5,0.2,none
TEXAS,321992,"Cuts, lacerations",Injured by slipping or swinging object held by injured worker,"Saws-powered, except chainsaws",1.0,0.0,,0,-0.01337,1,1.0,rare_combo
FLORIDA,332322,"Cuts, lacerations","Struck by falling object or equipment, n.e.c.",Ducts,1.0,0.0,,0,-0.020495,2,0.5,rare_combo
ILLINOIS,311613,Amputations,Compressed or pinched by shifting objects or equipment,"Truck-motorized freight hauling and utility, n.e.c",1.0,1.0,,0,-0.01002,3,0.333333,rare_combo
FLORIDA,238160,"Soreness, pain, hurt-nonspecified injury","Fall through surface or existing opening, unspecified","Roofs, unspecified",1.0,0.0,1145699.0,0,-0.01423,23,0.043478,none
TEXAS,213112,Amputations,Compressed or pinched by shifting objects or equipment,"Fasteners, connectors, ropes, ties, n.e.c.",0.0,1.0,,0,-0.018475,55,0.018182,none
FLORIDA,541850,Fractures,Other fall to lower level 6 to 10 feet,"Movable ladders, unspecified",1.0,0.0,,0,-0.020626,2,0.5,rare_combo
WISCONSIN,445210,Crushing injuries,Pedestrian struck by vehicle backing up in nonroadway area,"Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.003108,1,1.0,rare_combo
OHIO,336360,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Metal, woodworking, and special material machinery, n.e.c.",0.0,1.0,1143550.0,0,-0.009118,2,0.5,rare_combo
NEBRASKA,561790,"Puncture wounds, except gunshot wounds","Struck by dislodged flying object, particle",Power washers,1.0,0.0,,0,-0.005724,1,1.0,rare_combo
PENNSYLVANIA,321113,Fractures,"Struck by object or equipment, n.e.c.",Trees,1.0,0.0,1144888.0,0,-0.019451,5,0.2,none
ARKANSAS,321113,Amputations,Caught in running equipment or machinery during regular operation,"Sawing machinery-stationary, n.e.c.",0.0,1.0,1144364.0,0,-0.01317,6,0.166667,none
GEORGIA,336350,Amputations,Struck by object falling from vehicle or machinery-other than vehicle part,"Reels, rolls, spools, coils, cones",1.0,1.0,1144309.0,0,-0.012114,1,1.0,rare_combo
NEW YORK,622110,Fractures,Overexertion in lifting-single episode,Patient ,1.0,0.0,,0,-0.008555,18,0.055556,none
OHIO,331511,Fractures,Other fall to lower level 11 to 15 feet ,Casting machinery,1.0,0.0,1143939.0,0,-0.017339,3,0.333333,rare_combo
LOUISIANA,424410,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,,0,-0.003893,2,0.5,rare_combo
MASSACHUSETTS,313210,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ","Picking, carding, combing machinery",1.0,1.0,1144980.0,0,-0.02071,2,0.5,rare_combo
MISSISSIPPI,112511,"Soreness, pain, hurt-nonspecified injury","Caught in running equipment or machinery, n.e.c.","Machinery, n.e.c.",1.0,0.0,,0,-0.023063,1,1.0,rare_combo
OHIO,325211,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,"Plastics, resins, unspecified",1.0,0.0,1144514.0,0,-0.0144,1,1.0,rare_combo
OHIO,334419,Fractures,"Fall on same level due to tripping, unspecified","Floor, n.e.c.",1.0,0.0,,0,-0.021503,1,1.0,rare_combo
OHIO,326299,"Soreness, pain, hurt-nonspecified injury",Caught in running equipment or machinery during regular operation,"Metal, woodworking, and special material machinery, n.e.c.",1.0,0.0,1144104.0,0,-0.01194,1,1.0,rare_combo
GEORGIA,326150,"Soreness, pain, hurt-nonspecified injury","Bending, crawling, reaching, twisting-single episode","Bodily motion or position of injured, ill worker",1.0,0.0,,0,-0.000731,1,1.0,rare_combo
ALABAMA,311615,"Fractures and other injuries, n.e.c.","Other fall to lower level, unspecified","Stairs, steps-indoors",1.0,0.0,,0,-0.013297,2,0.5,rare_combo
GEORGIA,493110,"Fractures and other injuries, n.e.c.",Other fall to lower level 6 to 10 feet,"Movable ladders, n.e.c.",1.0,0.0,,0,-0.010794,1,1.0,rare_combo
NEBRASKA,237110,Amputations,Struck by object falling from vehicle or machinery-other than vehicle part,"Metal pipes, tubing",1.0,1.0,,0,-0.006136,2,0.5,rare_combo
CALIFORNIA,622110,Fractures,"Other fall to lower level, unspecified","Stairs, steps-outdoors",1.0,0.0,,0,-0.009157,1,1.0,rare_combo
LOUISIANA,238110,"Cuts, lacerations",Injured by slipping or swinging object held by injured worker,"Saws-powered, except chainsaws",1.0,0.0,1149954.0,0,-0.012396,1,1.0,rare_combo
ALABAMA,333921,Amputations,"Caught in running equipment or machinery during maintenance, cleaning ",Elevators,0.0,1.0,1144939.0,0,-0.017997,1,1.0,rare_combo
CONNECTICUT,622110,Fractures,Fall on same level due to tripping over an object ,"Floor, n.e.c.",1.0,0.0,,0,-0.012043,2,0.5,rare_combo
TEXAS,445110,"Soreness, pain, hurt-nonspecified injury","Struck by falling object or equipment, n.e.c.","Ramps, loading docks, dock plates",1.0,0.0,,0,-0.016538,4,0.25,none
TEXAS,213112,Second degree heat (thermal) burns,Vehicle or machinery fire,"Machinery, unspecified",1.0,0.0,1144225.0,0,-0.022787,1,1.0,rare_combo
MISSISSIPPI,331513,Third or fourth degree heat (thermal) burns,Vehicle or machinery fire,"Cutting handtools-powered, n.e.c.",1.0,0.0,,0,-0.016543,1,1.0,rare_combo
FLORIDA,238160,"Soreness, pain, hurt-nonspecified injury",Other fall to lower level 16 to 20 feet,Roof edges,1.0,0.0,1144283.0,0,-0.010936,23,0.043478,none
NEW JERSEY,237990,Fractures,"Injured by handheld object or equipment, unspecified","Metal sheets, ingots, bars-nonstructural",1.0,0.0,,0,-0.017924,1,1.0,rare_combo
MASSACHUSETTS,423730,Amputations,Caught in running equipment or machinery during regular operation,"Bending, crimping machines",0.0,1.0,1145040.0,0,-0.009287,1,1.0,rare_combo
WASHINGTON,221122,Fractures,"Other fall to lower level, unspecified","Stairs, steps, unspecified",1.0,0.0,,0,-0.019239,1,1.0,rare_combo
FLORIDA,238320,Fractures,Other fall to lower level 11 to 15 feet ,"Movable ladders, unspecified",1.0,0.0,1143754.0,0,-0.017263,6,0.166667,none
TEXAS,333999,Amputations,"Struck by falling object or equipment, n.e.c.","Metal materials-nonstructural, unspecified",1.0,1.0,1145817.0,0,-0.020877,2,0.5,rare_combo
OKLAHOMA,423510,Fractures,"Fall from collapsing structure or equipment, unspecified","Semi, tractor-trailer, tanker truck",1.0,0.0,,0,-0.003959,1,1.0,rare_combo
OHIO,541614,"Soreness, pain, hurt-nonspecified injury",Overexertion in lifting-single episode,"Tires, except bike",1.0,0.0,,0,-0.011851,1,1.0,rare_combo
NEW YORK,441110,Fractures,Pedestrian struck by forward-moving vehicle in nonroadway area,Automobile,1.0,0.0,,0,-0.009627,2,0.5,rare_combo
KANSAS,423510,Amputations,Compressed or pinched by shifting objects or equipment,Conveyors-belt,0.0,1.0,1148106.0,0,-0.017762,1,1.0,rare_combo
OHIO,238210,Fractures,Fall from collapsing structure or equipment 11 to 15 feet ,Ladders-fixed,1.0,0.0,,0,-0.004039,8,0.125,none
TEXAS,325211,"Heat (thermal) burns, unspecified",Contact with hot objects or substances,Water,1.0,0.0,1144311.0,0,-0.011052,1,1.0,rare_combo
OHIO,237310,Fractures,"Other fall to lower level, unspecified","Stairs, steps-indoors",1.0,0.0,,0,-0.007215,9,0.111111,none
OHIO,335991,Amputations,Compressed or pinched by shifting objects or equipment,Punch presses,0.0,1.0,1145068.0,0,-0.015933,2,0.5,rare_combo
PENNSYLVANIA,517510,"Puncture wounds, except gunshot wounds",Stepped on object ,Drills-powered,1.0,0.0,,0,-0.020902,1,1.0,rare_combo
KANSAS,517110,"Cuts, lacerations","Other fall to lower level, unspecified","Movable ladders, unspecified",1.0,0.0,,0,-0.016991,1,1.0,rare_combo
WEST VIRGINIA,311811,Amputations,Compressed or pinched by shifting objects or equipment,"Packaging, wrapping, bundling machinery",0.0,1.0,,0,-0.015687,1,1.0,rare_combo
TEXAS,237310,Internal injuries to organs and blood vessels of the trunk,Pedestrian struck by forward-moving vehicle in work zone ,"Highway vehicle, motorized, unspecified",1.0,0.0,,0,-0.008089,1,1.0,rare_combo
DELAWARE,311615,Crushing injuries,"Caught in running equipment or machinery during maintenance, cleaning ","Packaging, wrapping, bundling machinery",1.0,0.0,1145038.0,0,-0.00769,1,1.0,rare_combo
FLORIDA,811121,"Cuts, lacerations",Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.023693,2,0.5,rare_combo
PENNSYLVANIA,238220,"Puncture wounds, except gunshot wounds","Struck against stationary object or equipment, n.e.c.","Chips, particles, splinters, n.e.c.",1.0,0.0,,0,-0.018206,2,0.5,rare_combo
FLORIDA,237210,"Cuts, lacerations","Struck by falling object or equipment, n.e.c.",Clay-natural and processed,1.0,0.0,,0,-0.022058,2,0.5,rare_combo
WISCONSIN,444110,Fractures,Other fall to lower level 6 to 10 feet,"Movable ladders, n.e.c.",1.0,0.0,1144288.0,0,-0.017976,2,0.5,rare_combo
OKLAHOMA,237310,Fractures,"Caught in running equipment or machinery during maintenance, cleaning ",Conveyors-live roller,1.0,0.0,,0,-0.008464,4,0.25,none
ILLINOIS,488490,"Traumatic injuries and disorders, unspecified","Struck by falling object or equipment, unspecified","Skids, pallets",1.0,0.0,,0,-0.023702,1,1.0,rare_combo
NEW JERSEY,713910,"Cuts, lacerations",Struck against moving part of machinery or equipment,"Lawn mowers-nonriding, powered",1.0,0.0,1146998.0,0,-0.022106,1,1.0,rare_combo
TEXAS,339999,"Cuts, lacerations",Struck against moving part of machinery or equipment,"Machinery, unspecified",1.0,0.0,1146530.0,0,-0.023402,2,0.5,rare_combo
ALABAMA,424910,Fractures,Other fall to lower level less than 6 feet,"Ramps, loading docks, dock plates",1.0,0.0,,0,-0.01587,1,1.0,rare_combo
MISSOURI,331221,Amputations,"Caught in or compressed by equipment or objects, unspecified","Presses, except printing, n.e.c.",0.0,1.0,1145788.0,0,-0.016128,2,0.5,rare_combo
MISSOURI,921130,Fractures,Fall on same level due to tripping over an object ,"Floors, walkways, ground surfaces, unspecified",1.0,0.0,,0,-0.011669,1,1.0,rare_combo
WEST VIRGINIA,331110,Second degree heat (thermal) burns,Contact with hot objects or substances,Water,1.0,0.0,1143333.0,0,-0.009573,1,1.0,rare_combo
OHIO,445110,Fractures,"Fall or jump from and struck by same vehicle in normal operation, nonroadway",Pallet jack-powered,1.0,0.0,,1,0.00052,16,0.0625,none
DELAWARE,311615,Amputations,"Caught in running equipment or machinery, n.e.c.",Butchering machinery,1.0,1.0,1145038.0,0,-0.019571,7,0.142857,none
MISSOURI,333412,Amputations,Caught in running equipment or machinery during regular operation,Brake presses,0.0,1.0,1145366.0,0,-0.012089,1,1.0,rare_combo
FLORIDA,541350,"Soreness, pain, hurt-nonspecified injury",Other fall to lower level 11 to 15 feet ,"Movable ladders, unspecified",1.0,0.0,,0,-0.018346,1,1.0,rare_combo
ILLINOIS,423690,Fractures,"Struck, caught, or crushed in other collapsing structure or equipment",Nonclassifiable,1.0,0.0,,0,-0.019265,1,1.0,rare_combo
NORTH DAKOTA,424510,"Soreness, pain, hurt-nonspecified injury","Pedestrian struck by vehicle in nonroadway area, unspecified",Farm tractor,1.0,0.0,1144133.0,0,-0.011262,2,0.5,rare_combo
ALABAMA,312111,Amputations,"Caught in running equipment or machinery, unspecified","Conveyors-powered, unspecified",0.0,1.0,1145367.0,0,-0.024351,1,1.0,rare_combo
NEW YORK,452990,Crushing injuries,Nonclassifiable,"Forklift, order picker, platform truck-powered",1.0,0.0,1144592.0,0,-0.016891,1,1.0,rare_combo
WISCONSIN,491110,Herniated discs,"Slip or trip without fall, n.e.c.","Bodily motion or position of injured, ill worker",1.0,0.0,,0,-0.010126,1,1.0,rare_combo
TEXAS,811310,Fractures,Pedestrian struck by vehicle backing up in nonroadway area,"Semi, tractor-trailer, tanker truck",1.0,0.0,1143714.0,1,0.000149,2,0.5,rare_combo
ILLINOIS,721120,Amputations,Compressed or pinched by shifting objects or equipment,"Ranges, cooking ovens, grills, toasters, food warmers",1.0,1.0,,0,-0.020211,1,1.0,rare_combo
FLORIDA,623110,Fractures,"Fall on same level, n.e.c. ","Floor, n.e.c.",1.0,0.0,,0,-0.022257,9,0.111111,none
FLORIDA,447110,"Intracranial injuries, unspecified",Fall from collapsing structure or equipment less than 6 feet,"Boxes, crates, cartons",1.0,0.0,,0,-0.005758,1,1.0,rare_combo
PENNSYLVANIA,622110,Fractures,Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.020386,28,0.035714,none
ARKANSAS,621610,Fractures,Fall on same level due to tripping on uneven surface,"Floor, n.e.c.",1.0,0.0,,0,-0.014472,1,1.0,rare_combo
WISCONSIN,311612,Amputations,Compressed or pinched by shifting objects or equipment,"Food and beverage processing machinery-specialized, unspecified",0.0,1.0,,0,-0.013426,6,0.166667,none
GEORGIA,336111,Crushing injuries,Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,1156111.0,1,0.001205,1,1.0,rare_combo
WISCONSIN,337212,Amputations,Caught in running equipment or machinery during regular operation,"Boring, routing, notching machines",0.0,1.0,1144285.0,0,-0.015215,3,0.333333,rare_combo
COLORADO,339999,Amputations,Caught in running equipment or machinery during regular operation,Brake presses,1.0,1.0,1149983.0,0,-0.015747,3,0.333333,rare_combo
PENNSYLVANIA,332431,"Cuts, lacerations","Caught in running equipment or machinery during maintenance, cleaning ",Rollers,1.0,0.0,,0,-0.016056,2,0.5,rare_combo
ALABAMA,321920,"Soreness, pain, hurt-nonspecified injury","Caught in running equipment or machinery during maintenance, cleaning ","Metal, woodworking, and special material machinery, unspecified",1.0,0.0,1145309.0,0,-0.012458,2,0.5,rare_combo
OHIO,332722,Crushing injuries,Pedestrian struck by forward-moving vehicle in nonroadway area,"Forklift, order picker, platform truck-powered",1.0,0.0,1145953.0,0,-0.007923,1,1.0,rare_combo
GUAM,424410,Fractures,"Other fall to lower level, unspecified","Ramps, loading docks, dock plates",1.0,0.0,,0,-0.017332,1,1.0,rare_combo
GEORGIA,237310,Fractures,Struck by object falling from vehicle or machinery-other than vehicle part,"Metal plates, metal panels",1.0,0.0,,0,-0.008782,2,0.5,rare_combo
ILLINOIS,424470,"Cuts, lacerations",Injured by slipping or swinging object held by injured worker,"Knives, unspecified or n.e.c.",1.0,0.0,,0,-0.019689,1,1.0,rare_combo
FLORIDA,237990,Amputations,Compressed or pinched by shifting objects or equipment,"Pipes, ducts, tubing, n.e.c.",0.0,1.0,,0,-0.00949,1,1.0,rare_combo
KANSAS,221115,Amputations,"Struck by falling object or equipment, n.e.c.","Machine and appliance parts, n.e.c.",0.0,1.0,,0,-0.012194,1,1.0,rare_combo
FLORIDA,713110,Amputations,Struck by swinging part of powered vehicle,Amusement park rail vehicle,0.0,1.0,,0,-0.017575,4,0.25,none
FLORIDA,238120,Fractures,Pedestrian struck by forward-moving vehicle in nonroadway area,"Forklift, order picker, platform truck-powered",1.0,0.0,,0,-0.006637,4,0.25,none
NEW JERSEY,238120,Fractures,"Other fall to lower level, unspecified","Truck-motorized freight hauling and utility, unspecified",1.0,0.0,,0,-0.011125,2,0.5,rare_combo
ILLINOIS,493120,Fractures,Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Industrial vehicle, material hauling and transport-powered, unspecified",1.0,0.0,,1,0.000486,1,1.0,rare_combo
NEW YORK,493110,"Soreness, pain, hurt-nonspecified injury",Part of occupants body caught between vehicle and other object in nonroadway transport incident,"Forklift, order picker, platform truck-powered",1.0,0.0,,0,-0.001342,1,1.0,rare_combo
OKLAHOMA,236210,Amputations,Compressed or pinched by shifting objects or equipment,"Pipes, ducts, tubing, unspecified",0.0,1.0,,0,-0.010625,1,1.0,rare_combo
OKLAHOMA,335999,"Soreness, pain, hurt-nonspecified injury",Struck against moving part of machinery or equipment,Generators,1.0,0.0,,0,-0.018065,1,1.0,rare_combo
FLORIDA,238130,Fractures,Fall on same level due to slipping ,"Floor, n.e.c.",1.0,0.0,,0,-0.02229,10,0.1,none
WEST VIRGINIA,325199,Amputations,Compressed or pinched by shifting objects or equipment,"Machine and appliance parts, n.e.c.",0.0,1.0,,0,-0.012926,1,1.0,rare_combo
NEW YORK,491110,"Soreness, pain, hurt-nonspecified injury","Fall on same level while climbing stairs, steps, or curbs",Curbs,1.0,0.0,,0,-0.014899,7,0.142857,none
OHIO,326199,Amputations,"Struck by object or equipment, unspecified","Dies, molds, patterns",0.0,1.0,,0,-0.018681,19,0.052632,none
MASSACHUSETTS,332999,Amputations,Compressed or pinched by shifting objects or equipment,"Furnaces, heaters",1.0,1.0,1149817.0,0,-0.017746,1,1.0,rare_combo
WISCONSIN,484121,"Soreness, pain, hurt-nonspecified injury",Pedestrian struck by vehicle backing up in nonroadway area,"Semi, tractor-trailer, tanker truck",1.0,0.0,,1,0.004126,2,0.5,rare_combo
FLORIDA,238190,Fractures,"Struck by object or equipment, n.e.c.",Wrenches-nonpowered,1.0,0.0,1144249.0,0,-0.021652,5,0.2,none
PENNSYLVANIA,339999,Second degree heat (thermal) burns,Contact with hot objects or substances,"Molten or hot metals, slag",1.0,0.0,,0,-0.012511,1,1.0,rare_combo
MISSOURI,481219,Amputations,"Struck by falling object or equipment, n.e.c.","Skids, pallets",1.0,1.0,1146459.0,0,-0.019661,1,1.0,rare_combo
FLORIDA,332312,Amputations,"Struck by falling object or equipment, n.e.c.","Dies, molds, patterns",0.0,1.0,,0,-0.017238,7,0.142857,none
NEW JERSEY,327213,"Cuts, lacerations","Struck against stationary object or equipment, n.e.c.",Nonclassifiable,1.0,0.0,,0,-0.023958,1,1.0,rare_combo
TEXAS,452111,Fractures,Other fall to lower level less than 6 feet,Chairs,1.0,0.0,,0,-0.017872,7,0.142857,none
OKLAHOMA,312111,Amputations,Caught in running equipment or machinery during regular operation,"Conveyors-powered, unspecified",0.0,1.0,1144981.0,0,-0.016049,1,1.0,rare_combo
